,symbol,market,name,sector,industry,listingdate,settlemonth,representative,homepage,region,close,cap,volume,amount,shares_num,BPS,PER,PBR,EPS,DIV,DPS
709,279600,KOSDAQ,미디어젠,소프트웨어 개발 및 공급업,음성인식 소프트웨어 기술개발,2019-11-05,12월,고훈,http://www.mediazen.co.kr,경기도,10650,49892917650,24293,254494590,4684781,3785,313.24,2.81,34,0.0,0
710,095500,KOSDAQ,미래나노텍,플라스틱제품 제조업,LCDBLU용광학필름,2007-10-01,12월,김철영,,충청북도,8250,255832491750,486468,4050006740,31009999,8392,8.78,0.98,940,1.21,100
711,025560,KOSPI,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,선종업,http://www.mirae.co.kr,충청남도,12800,56985689600,40904,523090850,4452007,19102,6.95,0.67,1843,0.0,0
712,218150,KOSDAQ,미래생명자원,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,2015-06-18,12월,김성진,http://www.milaebio.com,서울특별시,8300,165135505200,1160187,9657100940,19895844,1854,129.69,4.48,64,0.0,0
713,007120,KOSPI,미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,http://www.miraeing.co.kr,서울특별시,391,50628301868,154334,60610984,129484148,552,0.0,0.71,0,0.0,0
714,353490,KOSDAQ,미래에셋대우스팩 5호,금융 지원 서비스업,금융 지원 서비스업,2020-08-28,12월,김영도,,서울특별시,2200,11132000000,5302,11704785,5060000,0,0.0,0.0,0,0.0,0
715,328380,KOSDAQ,미래에셋대우스팩3호,금융 지원 서비스업,기업인수합병,2019-08-20,12월,이경하,,서울특별시,2460,15945720000,32812,79976070,6482000,0,0.0,0.0,0,0.0,0
716,100790,KOSDAQ,미래에셋벤처투자,기타 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,2019-03-15,12월,김응석,http://venture.miraeasset.co.kr,경기도,7750,375722797750,63415,485125650,48480361,5131,4.67,1.51,1660,1.07,83
717,412930,KOSDAQ,미래에셋비전스팩1호,금융 지원 서비스업,기업인수합병,2022-04-21,12월,김필수,,서울특별시,2190,13525440000,16035,35104175,6176000,0,0.0,0.0,0,0.0,0
718,085620,KOSPI,미래에셋생명,보험업,생명보험상품,2015-07-08,12월,"변재상, 김재식",http://life.miraeasset.com,서울특별시,3710,656730061190,37237,138244375,177016189,14579,6.14,0.25,604,2.7,100
719,006800,KOSPI,미래에셋증권,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",1975-09-30,12월,"최현만, 이만열",http://securities.miraeasset.com,서울특별시,8090,4977909740720,570426,4615144850,615316408,16780,4.49,0.48,1803,3.71,300
720,049950,KOSDAQ,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder,2005-01-04,12월,김준구,http://www.meerecompany.com,경기도,26050,223686661000,44526,1165758000,8586820,13548,31.12,1.92,837,0.38,100
721,207760,KOSDAQ,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",2014-12-12,12월,조승진,http://www.mrbluecorp.com/,서울특별시,7500,185712262500,80030,604049490,24761635,2634,27.37,2.85,274,0.33,25
722,002840,KOSPI,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",1989-09-25,12월,"홍창식, 손응주",http://www.mwc.co.kr,경기도,174500,867265000000,805,140128500,4970000,59795,14.99,2.92,11641,3.44,6000
723,268280,KOSPI,미원에스씨,기초 화학물질 제조업,에너지경화수지,2017-05-22,12월,"김형웅, 배원",http://www.miramer.co.kr,전라북도,200000,1020000000000,280,55911000,5100000,65109,12.58,3.07,15897,1.05,2100
724,107590,KOSPI,미원홀딩스,기타 금융업,도료첨가제,2009-03-02,12월,"김정돈, 신동호",,경기도,132500,307400000000,1259,165685500,2320000,87327,9.26,1.52,14308,0.38,500
725,134380,KOSPI,미원화학,기타 화학제품 제조업,"계면활성제, 황산및분황",2011-02-15,12월,정규식,http://www.miwonchemicals.com,울산광역시,69200,152189345600,15,1037000,2199268,58718,12.42,1.18,5571,3.61,2500
726,003650,KOSPI,미창석유,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입",1989-09-27,12월,유재순,http://www.michang.co.kr,부산광역시,80400,139869628800,455,36720100,1739672,199594,3.67,0.4,21903,3.11,2500
727,059090,KOSDAQ,미코,반도체 제조업,반도체 및 디스플레이 부품 제조,2002-01-15,12월,이석윤,http://www.mico.kr,경기도,10750,359230363500,204695,2183332100,33416778,6192,0.0,1.74,0,0.65,70
728,214610,KOSDAQ,미코바이오메드,의료용 기기 제조업,체외진단용 의료기기,2020-10-22,12월,김성우,http://www.micobiomed.com,경기도,11750,214987012250,12052183,144051561800,18296767,2857,0.0,4.11,0,0.0,0
729,201490,KOSDAQ,미투온,소프트웨어 개발 및 공급업,소셜 카지노 게임,2016-10-10,12월,손창욱,http://www.me2on.com,서울특별시,5440,170042268800,200769,1091242580,31257770,3262,18.57,1.67,293,0.0,0
730,214180,KOSDAQ,민앤지,기타 정보 서비스업,휴대폰부가서비스,2015-06-30,12월,이현철,http://www.minwise.co.kr,서울특별시,16850,223383567250,10682,180615650,13257185,10397,9.23,1.62,1825,2.31,390
731,206640,KOSDAQ,바디텍메드,의료용품 및 기타 의약 관련제품 제조업,면역진단기기 및 카트리지,2014-12-29,12월,최의열,http://www.boditech.co.kr,강원도,13900,326463184000,62968,877572650,23486560,6688,7.18,2.08,1937,1.44,200
732,018700,KOSDAQ,바른손,생활용품 도매업,지제품,1994-03-18,12월,"강신범, 안은미, 박성진",http://www.barunson.co.kr,경기도,3490,122567951930,479591,1675172860,35119757,2171,6.24,1.61,559,0.0,0
733,035620,KOSDAQ,바른손이앤에이,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 및 콘텐츠 제작,1999-08-13,12월,"박진홍, 곽신애(각자대표)",http://www.barunsonena.com/,서울특별시,1325,98632569375,450726,598476790,74439675,1485,10.86,0.89,122,0.0,0
734,064520,KOSDAQ,바른전자,반도체 제조업,"메모리 카드, 스마트 카드 등",2002-12-04,12월,조대성(단독 대표이사),http://www.bec.co.kr,경기도,9450,79083714150,0,0,8368647,4935,51.08,1.91,185,0.0,0
735,053030,KOSDAQ,바이넥스,의약품 제조업,"정장제, 소화제",2001-08-07,12월,이혁종,http://www.bi-nex.co.kr,부산광역시,14300,454182986400,120539,1723536600,31761048,5834,23.29,2.45,614,0.0,0
736,301300,KOSDAQ,바이브컴퍼니,소프트웨어 개발 및 공급업,"소셜 빅데이터 기반 인공지능 서비스 (소셜메트릭스), 문제 해결 솔루션 (AI Solver)",2020-10-28,12월,이재용,http://www.vaiv.kr,서울특별시,39000,217627020000,14232,554543200,5580180,5853,0.0,6.66,0,0.0,0
737,064550,KOSDAQ,바이오니아,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비",2005-12-29,12월,박한오,http://www.bioneer.co.kr,대전광역시,31150,803990564650,174857,5430977950,25810291,7867,29.03,3.96,1073,0.0,0
738,314930,KOSDAQ,바이오다인,의료용 기기 제조업,액상세포검사 장비 및 소모품,2021-03-17,12월,임욱빈,http://www.biodyne.asia/,서울특별시,26350,162531938250,8164,213958000,6168195,6546,0.0,4.03,0,0.0,0
739,208710,KOSDAQ,바이오로그디바이스,전자부품 제조업,모바일용 카메라모듈 부품외,2014-12-24,12월,황 훈,http://www.biologdevice.com,경기도,1845,76440955140,35784365,66301360425,41431412,1195,0.0,1.54,0,0.0,0
740,086820,KOSDAQ,바이오솔루션,기초 의약물질 및 생물학적 제제 제조업,"세포치료제, 인체조직모델 등",2018-08-20,12월,장송선,http://www.biosolutions.co.kr/,서울특별시,14700,119708362200,8707,127129300,8143426,5635,0.0,2.61,0,0.0,0
741,038460,KOSDAQ,바이오스마트,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매",2000-06-22,12월,윤호권,http://www.bio-smart.com,서울특별시,4760,95617928000,115761,549073030,20087800,5162,65.21,0.92,73,0.0,0
742,251120,KOSDAQ,바이오에프디엔씨,기초 의약물질 및 생물학적 제제 제조업,식물세포 유래 유효물질 및 약리물질,2022-02-21,12월,"모상현, 정대현",http://www.biofdnc.com,인천광역시,24550,213479435000,151630,3727870200,8695700,2148,62.31,11.43,394,0.0,0
743,086040,KOSDAQ,바이오톡스텍,자연과학 및 공학 연구개발업,"안전성평가, 유효성평가",2007-09-21,12월,강종구,http://www.biotoxtech.com,충청북도,9180,134644189140,154679,1397040610,14667123,2811,18.85,3.27,487,0.0,0
744,099430,KOSDAQ,바이오플러스,기초 의약물질 및 생물학적 제제 제조업,"생체재료 개질 기술을 사용한 히알루론산(HA) 기반 더말필러, 유착방지제 및 그 응용제품",2021-09-27,12월,정현규,http://bioplus.co.kr,경기도,26450,383067838200,65896,1755859400,14482716,5617,32.1,4.71,824,0.0,0
745,032980,KOSDAQ,바이온,음·식료품 및 담배 도매업,"배너,타포린,화장품,자동차부품",1997-08-06,12월,김병준,http://www.by-on.co.kr,충청북도,1425,47666802900,109884,155495375,33450388,996,0.0,1.43,0,0.0,0
746,222160,KOSDAQ,바이옵트로,특수 목적용 기계 제조업,인쇄회로기판(PCB) 전기검사기,2021-11-18,03월,김완수,http://www.bioptro.co.kr/,경기도,8640,70363002240,45367,390694530,8143866,864,21.82,10.0,396,0.0,0
747,308080,KOSDAQ,바이젠셀,자연과학 및 공학 연구개발업,"면역세포치료제 (면역항암제, 면역조절치료제 등)",2021-08-25,12월,김태규,http://www.vigencell.com/kr/index.asp,서울특별시,25300,240426659000,172955,4327478050,9503030,11108,0.0,2.28,0,0.0,0
748,043150,KOSDAQ,바텍,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등",2006-09-29,12월,"현정훈, 김선범 (각자 대표)",http://www.vatech.co.kr,경기도,37700,560005451200,22963,860946800,14854256,18394,10.93,2.05,3449,0.27,100
749,323990,KOSDAQ,박셀바이오,자연과학 및 공학 연구개발업,"항암면역세포치료제(자연살해세포, 수지상세포, CAR-T 및 인터루킨 기반 항암제)",2020-09-22,12월,이제중 (단독 대표이사),http://www.vaxcell-bio.com,전라남도,46400,706347200000,209881,9791195300,15223000,1976,0.0,23.48,0,0.0,0
750,003610,KOSPI,방림,직물직조 및 직물제품 제조업,"P/C혼방직물,면방적,각종사류,직물류 제조,도소매",1989-05-30,09월,서재희 대표집행임원,http://www.pangrim.com,서울특별시,3560,150638160400,83013,297011345,42314090,5145,18.64,0.69,191,1.26,45
751,267790,KOSDAQ,배럴,봉제의복 제조업,래쉬가드 및 워터스포츠 등,2018-02-01,12월,이상훈,http://www.getbarrel.com,서울특별시,9090,71679195000,67144,611374230,7885500,4611,0.0,1.97,0,0.0,0
752,001340,KOSPI,백광산업,기초 화학물질 제조업,"가성소다,합성염산 제조,판매",1976-06-10,12월,김성훈,http://www.pkic.co.kr,전라북도,5600,251543079200,720760,4055655840,44918407,4293,16.62,1.3,337,0.89,50
753,046310,KOSDAQ,백금T&A,통신 및 방송 장비 제조업,레이더디텍터,2002-02-05,12월,임학규,http://www.bgtna.com,경기도,3410,55987565810,36945,126314210,16418641,2638,9.63,1.29,354,0.0,0
754,035150,KOSPI,백산,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",1999-08-11,12월,김한준,http://www.baiksan.co.kr,경기도,11200,272216000000,392064,4445062700,24305000,6016,14.05,1.86,797,0.89,100
755,066410,KOSDAQ,버킷스튜디오,전기 통신업,DVD타이틀,2003-12-19,12월,강지연,http://www.towin-global.com,서울특별시,2980,187844639720,2851343,8629931130,63035114,2485,2.45,1.2,1217,0.0,0
756,002410,KOSPI,범양건영,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사",1988-05-25,12월,"강병주, 이동주 (각자대표)",http://www.iby.co.kr,부산광역시,4910,121925031620,226885,1113479090,24831982,3456,25.31,1.42,194,0.0,0
757,206400,KOSDAQ,베노홀딩스,실내건축 및 건축마무리 공사업,"웹게임, 모바일게임",2014-12-10,12월,정집훈,http://www.entermate.com,서울특별시,4200,121102846200,268671,1137337720,28834011,3105,11.44,1.35,367,0.0,0
758,019010,KOSDAQ,베뉴지,종합 소매업,"백화점,예식장업",1993-11-05,12월,김만진.이만섭(각자 대표이사),http://www.venueg.com,서울특별시,2420,116644000000,45814,110830480,48200000,7537,2.34,0.32,1036,1.24,30
759,177350,KOSDAQ,베셀,특수 목적용 기계 제조업,디스플레이 제조장비,2015-06-19,12월,서기만,http://www.vessel21.com,경기도,8680,106870468880,603244,5190906970,12312266,3268,12.09,2.66,718,0.0,0
760,299910,KOSDAQ,베스파,소프트웨어 개발 및 공급업,모바일게임,2018-12-03,12월,김진수,http://www.vespainteractive.com/,서울특별시,3165,25974889140,0,0,8206916,0,0.0,0.0,0,0.0,0
761,007210,KOSPI,벽산,기타 비금속 광물제품 제조업,"단열재, 천장재, 외장재, 내장재, 외단열, 바닥재 등",1972-01-04,12월,김 성 식,http://www.byucksan.com,서울특별시,3750,257100000000,208041,781573360,68560000,4049,0.0,0.93,0,0.27,10
762,225530,KOSDAQ,보광산업,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘",2015-12-17,12월,김윤수,http://www.bokwangindustry.co.kr,대구광역시,7260,263819158020,28706,209342230,36338727,2321,26.99,3.13,269,2.07,150
763,250000,KOSDAQ,보라티알,음·식료품 및 담배 도매업,"유가공품, 소스류, 파스타류",2017-06-08,12월,박성칠,http://www.boratr.co.kr,서울특별시,13800,93160115400,43394,601841800,6750733,9223,14.45,1.5,955,1.45,200
764,002760,KOSPI,보락,기타 화학제품 제조업,"식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료 제조,판매",1989-11-30,12월,정기련,http://www.bolak.co.kr,경기도,2025,121297500000,474899,960602945,59900000,760,72.32,2.66,28,0.25,5
765,003850,KOSPI,보령,의약품 제조업,"의약품(제산제(겔포스),구심,용각산,고혈압치료제(카프릴),소염진통제(멘소레담),항생제(듀리세프),혈전치료제(아스트릭스)) 제조",1988-10-24,12월,"김정균, 장두현",http://www.boryung.co.kr,서울특별시,12200,838018000000,60215,735126750,68690000,7192,17.71,1.7,689,0.82,100
766,006910,KOSDAQ,보성파워텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재,1994-09-07,12월,임재황,http://www.bosungpower.co.kr,충청북도,6260,307552698240,999651,6285247690,49129824,1872,0.0,3.34,0,0.0,0
767,000890,KOSPI,보해양조,알코올음료 제조업,"주류(소주,매취,실비우스,위스키) 제조,음료 도매",1988-09-23,12월,"임지선, 조영석",http://www.bohae.co.kr,전라남도,854,118808590166,631828,539814051,139120129,611,0.0,1.4,0,0.0,0
768,226340,KOSDAQ,본느,기타 화학제품 제조업,기업인수합병,2015-11-05,12월,임성기,,서울특별시,2225,68306601100,89433,198736380,30699596,730,0.0,3.05,0,0.0,0
769,003000,KOSPI,부광약품,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",1988-08-05,12월,"이우현,유희원(각자대표이사)",http://www.bukwang.co.kr,서울특별시,10700,760374624300,339602,3618118850,71063049,3938,0.0,2.72,0,0.93,100
770,001270,KOSPI,부국증권,금융 지원 서비스업,"유가증권 매매,위탁매매,인수,주선",1988-07-19,12월,박현철,http://www.bookook.co.kr,서울특별시,24550,254580701300,931,23106350,10369886,74017,2.83,0.33,8672,6.52,1600
771,026940,KOSPI,부국철강,1차 철강 제조업,철강,2008-10-14,12월,남상규/손일호,http://www.bks.co.kr,광주광역시,4740,94800000000,157327,745658120,20000000,6021,10.77,0.79,440,1.58,75
772,014470,KOSDAQ,부방,기타 금융업,"자회사관리, 부동산임대",1994-02-25,12월,박규원,http://www.bubang.com,서울특별시,2580,154934830800,255305,664339840,60052260,2920,0.0,0.88,0,0.0,0
773,011390,KOSPI,부산산업,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매",1990-09-14,12월,정영교,http://www.busanind.co.kr,부산광역시,100000,105600000000,2064,206509400,1056000,52585,0.0,1.9,0,0.25,250
774,005030,KOSPI,부산주공,자동차 신품 부품 제조업,"자동차부품(엔진부품,조향장치부품,브레이장치부품,오토미셧부품) 제조,도매/부동산 임대",1975-12-26,12월,장세훈,http://www.pci21c.com,부산광역시,1100,72570964400,7552263,8274081550,65973604,351,0.0,3.13,0,0.0,0
775,008470,KOSDAQ,부스타,"구조용 금속제품, 탱크 및 증기발생기 제조업","관류보일러,진공온수보일러,무압온수보일러,난방기 제조,판매",2011-02-23,12월,유승협,http://www.booster.co.kr,충청북도,6080,51101184000,24148,146676670,8404800,9871,21.71,0.62,280,0.99,60
776,338220,KOSDAQ,뷰노,소프트웨어 개발 및 공급업,"뷰노메드 음성솔루션, 뷰노메드 영상솔루션, 기타 솔루션 등",2021-02-26,12월,김현준,http://www.vuno.co,서울특별시,10250,116159724000,15518,157701600,11332656,2016,0.0,5.08,0,0.0,0
777,100120,KOSDAQ,뷰웍스,의료용 기기 제조업,X-Ray Detector,2009-04-10,12월,김후식,http://www.vieworks.com,경기도,39200,392073108000,9652,380514050,10001865,20479,10.97,1.91,3575,1.91,750
